"OBJECTID","FILENAME","CLASS","ADDRESS","LNG","LAT"
"96","http://bike.seoul.go.kr/data/data/1_3/c0019c.jpg","시내_보관대","서울특별시 송파구 잠실동 12","127.0780328","37.512689"
"97","http://bike.seoul.go.kr/data/data/1_3/c0362c.jpg","시내_보관대","서울특별시 송파구 신천동 34","127.1078943","37.5119102"
"98","http://bike.seoul.go.kr/data/data/1_3/c0379c.jpg","시내_보관대","서울특별시 송파구 가락동 59","127.1196456","37.4994387"
"99","http://bike.seoul.go.kr/data/data/1_3/c0029c.jpg","시내_보관대","서울특별시 송파구 거여동 20-14","127.1441152","37.4933447"
"100","http://bike.seoul.go.kr/data/data/1_3/c0043c.jpg","시내_보관대","서울특별시 영등포구 양평5가 35-1","126.8935709","37.5375681"
"102","http://bike.seoul.go.kr/data/data/1_3/c0047c.jpg","시내_보관대","서울특별시 강서구 가양동 449-34","126.8617828","37.5577111"
"103","http://bike.seoul.go.kr/data/data/1_3/c0048c.jpg","시내_보관대","서울특별시 강서구 가양동 14-3","126.853375","37.562179"
"104","http://bike.seoul.go.kr/data/data/1_3/c0049c.jpg","시내_보관대","서울특별시 강서구 가양동 1479-14","126.8517247","37.5630715"
"106","http://bike.seoul.go.kr/data/data/1_3/c0052c.jpg","시내_보관대","서울특별시 강서구 가양동 1484-5","126.8607773","37.5614173"
"107","http://bike.seoul.go.kr/data/data/1_3/c0057c.jpg","시내_보관대","서울특별시 강서구 방화동 217-22","126.8168264","37.5681855"
"108","http://bike.seoul.go.kr/data/data/1_3/c0058c.jpg","시내_보관대","서울특별시 강서구 공항동 2-104","126.8166912","37.5613033"
"63","http://bike.seoul.go.kr/data/data/1_3/c0023c.jpg","시내_보관대","서울특별시 송파구 가락동 59","127.1199874","37.4987036"
"70","http://bike.seoul.go.kr/data/data/1_3/c0366c.jpg","시내_보관대","서울특별시 송파구 삼전동 156","127.0965251","37.4981615"
"82","http://bike.seoul.go.kr/data/data/1_3/c0014c.jpg","시내_보관대","서울특별시 송파구 방이동 94-1","127.1085969","37.5159313"
"93","http://bike.seoul.go.kr/data/data/1_3/c0040c.jpg","시내_보관대","서울특별시 영등포구 여의도동 3-6","126.9247176","37.5207914"
"109","http://bike.seoul.go.kr/data/data/1_3/c0059c.jpg","시내_보관대","서울특별시 강서구 방화동 217-22","126.816823","37.5688035"
"110","http://bike.seoul.go.kr/data/data/1_3/c0061c.jpg","시내_보관대","서울특별시 강서구 화곡동 1089-54","126.8407387","37.5410487"
"111","http://bike.seoul.go.kr/data/data/1_3/c0064c.jpg","시내_보관대","서울특별시 구로구 온수동 119-8","126.8257695","37.493062"
"112","http://bike.seoul.go.kr/data/data/1_3/c0065c.jpg","시내_보관대","서울특별시 금천구 독산동 1001-14","126.8895309","37.4667581"
"113","http://bike.seoul.go.kr/data/data/1_3/c0067c.jpg","시내_보관대","서울특별시 금천구 시흥동 113-82","126.8952481","37.4562409"
"115","http://bike.seoul.go.kr/data/data/1_3/c0070c.jpg","시내_보관대","서울특별시 양천구 목동 404-171","126.8763966","37.5245286"
"116","http://bike.seoul.go.kr/data/data/1_3/c0072c.jpg","시내_보관대","서울특별시 양천구 목동 406-189","126.8728803","37.5250327"
"117","http://bike.seoul.go.kr/data/data/1_3/c0075c.jpg","시내_보관대","서울특별시 양천구 신정동 310-10","126.8564492","37.5140243"
"118","http://bike.seoul.go.kr/data/data/1_3/c0076c.jpg","시내_보관대","서울특별시 양천구 신정동 574-1","126.8558008","37.5141032"
"119","http://bike.seoul.go.kr/data/data/1_3/c0083c.jpg","시내_보관대","서울특별시 양천구 목동 927-8","126.8647267","37.5257541"
"120","http://bike.seoul.go.kr/data/data/1_3/c0088c.jpg","시내_보관대","서울특별시 양천구 목동 405-84","126.8753446","37.5243469"
"66","http://bike.seoul.go.kr/data/data/1_3/c0360c.jpg","시내_보관대","서울특별시 송파구 삼전동 150","127.0930042","37.5071072"
"78","http://bike.seoul.go.kr/data/data/1_3/c0443c.jpg","시내_보관대","서울특별시 양천구 목동 451","126.8760866","37.5246888"
"91","http://bike.seoul.go.kr/data/data/1_3/c0037c.jpg","시내_보관대","서울특별시 송파구 가락동 107-18","127.1217645","37.4892399"
"105","http://bike.seoul.go.kr/data/data/1_3/c0051c.jpg","시내_보관대","서울특별시 강서구 가양동 14-3","126.8540507","37.5618253"
"121","http://bike.seoul.go.kr/data/data/1_3/c0089c.jpg","시내_보관대","서울특별시 양천구 목동 404-7","126.876142","37.5242365"
"123","http://bike.seoul.go.kr/data/data/1_2/b0084b.jpg","시내_매장","서울특별시 강동구 암사동 504-38","127.1284754","37.5533974"
"124","http://bike.seoul.go.kr/data/data/1_2/b0083b.jpg","시내_매장","서울특별시 강동구 성내동 459-2","127.1224338","37.5268799"
"126","http://bike.seoul.go.kr/data/data/1_2/b0080b.jpg","시내_매장","서울특별시 강동구 천호동 324-39","127.1250498","37.5457047"
"127","http://bike.seoul.go.kr/data/data/1_2/b0076b.jpg","시내_매장","서울특별시 강동구 천호동 332-2","127.1254743","37.5452312"
"128","http://bike.seoul.go.kr/data/data/1_2/b0075b.jpg","시내_매장","서울특별시 송파구 풍납동 222-16","127.1169307","37.5344333"
"129","http://bike.seoul.go.kr/data/data/1_2/b0074b.jpg","시내_매장","서울특별시 송파구 풍납동 222-37","127.1162945","37.5346147"
"130","http://bike.seoul.go.kr/data/data/1_2/b0071b.jpg","시내_매장","서울특별시 마포구 토정동 3-64","126.9406043","37.5401885"
"131","http://bike.seoul.go.kr/data/data/1_2/b0069b.jpg","시내_매장","서울특별시 서초구 방배동 822-17","126.9863748","37.490226"
"132","http://bike.seoul.go.kr/data/data/1_2/b0068b.jpg","시내_매장","서울특별시 서초구 방배동 827-19","126.9860564","37.4890493"
"133","http://bike.seoul.go.kr/data/data/1_2/b0066b.jpg","시내_매장","서울특별시 은평구 응암동 122-17","126.9158829","37.5961625"
"134","http://bike.seoul.go.kr/data/data/1_2/b0063b.jpg","시내_매장","서울특별시 은평구 응암동 586-19","126.9146069","37.5911632"
"135","http://bike.seoul.go.kr/data/data/1_2/b0060b.jpg","시내_매장","서울특별시 광진구 중곡동 117-9","127.0881158","37.5550899"
"136","http://bike.seoul.go.kr/data/data/1_2/b0057b.jpg","시내_매장","서울특별시 광진구 구의동 66-59","127.088837","37.545044"
"137","http://bike.seoul.go.kr/data/data/1_2/b0055b.jpg","시내_매장","서울특별시 중구 광희동2가 95-1","127.0096649","37.5647915"
"138","http://bike.seoul.go.kr/data/data/1_2/b0161b.jpg","시내_매장","서울특별시 송파구 가락동 176","127.1380857","37.4960478"
"139","http://bike.seoul.go.kr/data/data/1_2/b0170b.jpg","시내_매장","서울특별시 강서구 화곡동 95-41","126.8446733","37.5458861"
"141","http://bike.seoul.go.kr/data/data/1_2/b0148b.jpg","시내_매장","서울특별시 중랑구 상봉동 137-9","127.0720498","37.5926643"
"142","http://bike.seoul.go.kr/data/data/1_2/b0141b.jpg","시내_매장","서울특별시 송파구 송파동 96-4","127.1099815","37.5026318"
"143","http://bike.seoul.go.kr/data/data/1_2/b0114b.jpg","시내_매장","서울특별시 중랑구 중화동 288-1","127.0799562","37.6007175"
"144","http://bike.seoul.go.kr/data/data/1_2/b0097b.jpg","시내_매장","서울특별시 노원구 상계동 670-2","127.0590105","37.6614348"
"145","http://bike.seoul.go.kr/data/data/1_2/b0054b.jpg","시내_매장","서울특별시 성동구 홍익동 120-2","127.035109","37.5660444"
"146","http://bike.seoul.go.kr/data/data/1_2/b0053b.jpg","시내_매장","서울특별시 성북구 안암동5가 66-5","127.0314951","37.5861713"
"147","http://bike.seoul.go.kr/data/data/1_2/b0052b.jpg","시내_매장","서울특별시 성북구 보문동5가 153-1","127.0208723","37.5825067"
"148","http://bike.seoul.go.kr/data/data/1_2/b0051b.jpg","시내_매장","서울특별시 성북구 돈암동 38-5","127.0215255","37.5998995"
"149","http://bike.seoul.go.kr/data/data/1_2/b0049b.jpg","시내_매장","서울특별시 성북구 성북동 132-3","127.0023976","37.5920906"
"150","http://bike.seoul.go.kr/data/data/1_2/b0044b.jpg","시내_매장","서울특별시 광진구 구의동 233-27","127.0878365","37.5447384"
"151","http://bike.seoul.go.kr/data/data/1_2/b0040b.jpg","시내_매장","서울특별시 광진구 자양동 223-4","127.0788821","37.5374381"
"153","http://bike.seoul.go.kr/data/data/1_3/c0293c.jpg","시내_보관대","서울특별시 송파구 삼전동 88","127.0935587","37.5026899"
"154","http://bike.seoul.go.kr/data/data/1_3/c0081c.jpg","시내_보관대","서울특별시 양천구 신정동 1235","126.8489481","37.5223599"
"155","http://bike.seoul.go.kr/data/data/1_3/c0130c.jpg","시내_보관대","서울특별시 광진구 자양동 591","127.0749885","37.5303578"
"156","http://bike.seoul.go.kr/data/data/1_3/c0178c.jpg","시내_보관대","서울특별시 광진구 군자동 499","127.0786903","37.5559423"
"157","http://bike.seoul.go.kr/data/data/1_3/c0237c.jpg","시내_보관대","서울특별시 광진구 자양동 591","127.0750059","37.5304292"
"158","http://bike.seoul.go.kr/data/data/1_3/c0247c.jpg","시내_보관대","서울특별시 강동구 상일동 168","127.1563534","37.5491108"
"159","http://bike.seoul.go.kr/data/data/1_3/c0294c.jpg","시내_보관대","서울특별시 송파구 삼전동 159","127.0920307","37.5033495"
"160","http://bike.seoul.go.kr/data/data/1_3/c0295c.jpg","시내_보관대","서울특별시 송파구 잠실동 292","127.0901715","37.5070786"
"161","http://bike.seoul.go.kr/data/data/1_3/c0296c.jpg","시내_보관대","서울특별시 송파구 삼전동 1","127.0909896","37.507362"
"114","http://bike.seoul.go.kr/data/data/1_3/c0068c.jpg","시내_보관대","서울특별시 양천구 목동 902-3","126.8720991","37.5369723"
"125","http://bike.seoul.go.kr/data/data/1_2/b0081b.jpg","시내_매장","서울특별시 강동구 천호동 316-5","127.1264241","37.5477202"
"2","http://bike.seoul.go.kr/data/data/1_2/b0032b.jpg","시내_매장","서울특별시 성동구 용답동 109-2","127.0507477","37.5678308"
"3","http://bike.seoul.go.kr/data/data/1_2/b0031b.jpg","시내_매장","서울특별시 양천구 신정동 128-6","126.873545","37.5190189"
"4","http://bike.seoul.go.kr/data/data/1_2/b0030b.jpg","시내_매장","서울특별시 양천구 신정동 117-36","126.874273","37.5218159"
"5","http://bike.seoul.go.kr/data/data/1_2/b0029b.jpg","시내_매장","서울특별시 영등포구 대림동 1116-13","126.8962055","37.4913275"
"6","http://bike.seoul.go.kr/data/data/1_2/b0028b.jpg","시내_매장","서울특별시 구로구 구로동 138-15","126.8919514","37.4918873"
"7","http://bike.seoul.go.kr/data/data/1_2/b0026b.jpg","시내_매장","서울특별시 구로구 구로동 530-62","126.8866814","37.4987709"
"8","http://bike.seoul.go.kr/data/data/1_2/b0025b.jpg","시내_매장","서울특별시 구로구 신도림동 398-28","126.8793606","37.5070348"
"9","http://bike.seoul.go.kr/data/data/1_2/b0024b.jpg","시내_매장","서울특별시 구로구 신도림동 390-9","126.881065","37.5088095"
"10","http://bike.seoul.go.kr/data/data/1_2/b0021b.jpg","시내_매장","서울특별시 양천구 신정동 1027-8","126.8579982","37.5214755"
"11","http://bike.seoul.go.kr/data/data/1_2/b0020b.jpg","시내_매장","서울특별시 양천구 신정동 1052-1","126.854367","37.5174006"
"13","http://bike.seoul.go.kr/data/data/1_2/b0016b.jpg","시내_매장","서울특별시 강서구 방화동 562-1","126.8105343","37.5732722"
"122","http://bike.seoul.go.kr/data/data/1_2/b0086b.jpg","시내_매장","서울특별시 강동구 고덕동 225-2","127.1640486","37.5604019"
"140","http://bike.seoul.go.kr/data/data/1_2/b0157b.jpg","시내_매장","서울특별시 송파구 송파동 135-2","127.1119574","37.5093228"
"152","http://bike.seoul.go.kr/data/data/1_2/b0038b.jpg","시내_매장","서울특별시 광진구 자양동 653-32","127.0820292","37.5315916"
"1","http://bike.seoul.go.kr/data/data/1_2/b0036b.jpg","시내_매장","서울특별시 광진구 자양동 677-7","127.0856824","37.5316165"
"14","http://bike.seoul.go.kr/data/data/1_2/b0015b.jpg","시내_매장","서울특별시 강서구 가양동 148-10","126.8418526","37.5700663"
"15","http://bike.seoul.go.kr/data/data/1_2/b0011b.jpg","시내_매장","서울특별시 영등포구 문래동 55-5","126.8957178","37.5173171"
"17","http://bike.seoul.go.kr/data/data/1_2/b0067b.jpg","시내_매장","서울특별시 서초구 방배동 865-24","126.9845499","37.4866628"
"18","http://bike.seoul.go.kr/data/data/1_2/b0022b.jpg","시내_매장","서울특별시 구로구 고척동 77","126.8640783","37.5003437"
"19","http://bike.seoul.go.kr/data/data/1_2/b0088b.jpg","시내_매장","서울특별시 강동구 길동 348-1","127.1414171","37.5407432"
"20","http://bike.seoul.go.kr/data/data/1_2/b0043b.jpg","시내_매장","서울특별시 성동구 성수동2가 281-30","127.0670341","37.5480939"
"21","http://bike.seoul.go.kr/data/data/1_2/b0007b.jpg","시내_매장","서울특별시 송파구 문정동 11-14","127.1279811","37.4894968"
"22","http://bike.seoul.go.kr/data/data/1_2/b0005b.jpg","시내_매장","서울특별시 송파구 거여동 20-2","127.1413532","37.4948506"
"24","http://bike.seoul.go.kr/data/data/1_2/b0002b.jpg","시내_매장","서울특별시 광진구 군자동 2-51","127.0773246","37.5538264"
"25","http://bike.seoul.go.kr/data/data/1_2/b0001b.jpg","시내_매장","서울특별시 광진구 중곡동 119-31","127.0861218","37.5548712"
"26","http://bike.seoul.go.kr/data/data/1_3/c0002c.jpg","시내_보관대","서울특별시 광진구 군자동 499","127.0787674","37.556086"
"27","http://bike.seoul.go.kr/data/data/1_3/c0007c.jpg","시내_보관대","서울특별시 송파구 잠실동 128","127.0775161","37.5054264"
"28","http://bike.seoul.go.kr/data/data/1_3/c0008c.jpg","시내_보관대","서울특별시 송파구 잠실동 254","127.0786043","37.5116465"
"30","http://bike.seoul.go.kr/data/data/1_3/c0013c.jpg","시내_보관대","서울특별시 송파구 신천동 27","127.1035061","37.514193"
"31","http://bike.seoul.go.kr/data/data/1_3/c0091c.jpg","시내_보관대","서울특별시 양천구 목동 911-9","126.8836285","37.5366237"
"32","http://bike.seoul.go.kr/data/data/1_3/c0093c.jpg","시내_보관대","서울특별시 구로구 신도림동 322-5","126.8841794","37.5134756"
"33","http://bike.seoul.go.kr/data/data/1_3/c0096c.jpg","시내_보관대","서울특별시 구로구 구로동 810-3","126.899934","37.4856378"
"34","http://bike.seoul.go.kr/data/data/1_3/c0097c.jpg","시내_보관대","서울특별시 영등포구 대림동 1103-16","126.9009494","37.4858536"
"36","http://bike.seoul.go.kr/data/data/1_3/c0107c.jpg","시내_보관대","서울특별시 양천구 목동 404-179","126.8754968","37.5234687"
"37","http://bike.seoul.go.kr/data/data/1_3/c0108c.jpg","시내_보관대","서울특별시 양천구 목동 405-414","126.8713485","37.5232282"
"53","http://bike.seoul.go.kr/data/data/1_3/c0062c.jpg","시내_보관대","서울특별시 양천구 목동 603-25","126.8672906","37.5495644"
"62","http://bike.seoul.go.kr/data/data/1_3/c0021c.jpg","시내_보관대","서울특별시 송파구 잠실동 17","127.078255","37.5165692"
"230","http://bike.seoul.go.kr/data/data/1_2/b0112b.jpg","시내_매장","서울특별시 중랑구 면목동 151-7","127.0800959","37.5853319"
"231","http://bike.seoul.go.kr/data/data/1_2/b0109b.jpg","시내_매장","서울특별시 성북구 장위동 158-15","127.0533386","37.6198668"
"232","http://bike.seoul.go.kr/data/data/1_2/b0108b.jpg","시내_매장","서울특별시 강북구 수유동 190-5","127.0256524","37.6404988"
"234","http://bike.seoul.go.kr/data/data/1_2/b0105b.jpg","시내_매장","서울특별시 도봉구 쌍문동 88-115","127.0351958","37.6501535"
"235","http://bike.seoul.go.kr/data/data/1_2/b0104b.jpg","시내_매장","서울특별시 도봉구 방학동 668-7","127.031926","37.6623995"
"236","http://bike.seoul.go.kr/data/data/1_2/b0100b.jpg","시내_매장","서울특별시 노원구 상계동 1118-60","127.055006","37.6753254"
"237","http://bike.seoul.go.kr/data/data/1_2/b0098b.jpg","시내_매장","서울특별시 노원구 상계동 963-27","127.0558246","37.6707199"
"239","http://bike.seoul.go.kr/data/data/1_2/b0095b.jpg","시내_매장","서울특별시 노원구 상계동 96-2","127.0555645","37.6749553"
"240","http://bike.seoul.go.kr/data/data/1_2/b0093b.jpg","시내_매장","서울특별시 노원구 하계동 256-5","127.0755232","37.639332"
"241","http://bike.seoul.go.kr/data/data/1_2/b0091b.jpg","시내_매장","서울특별시 강동구 성내동 560-9","127.1249109","37.5282712"
"242","http://bike.seoul.go.kr/data/data/1_2/b0090b.jpg","시내_매장","서울특별시 강동구 성내동 449-15","127.1332433","37.5221722"
"243","http://bike.seoul.go.kr/data/data/1_5/f0047f.jpg","시내_한강다리","서울특별시 강동구 천호동 484-9","127.1160027","37.5437645"
"244","http://bike.seoul.go.kr/data/data/1_5/f0043f.jpg","시내_한강다리","서울특별시 강동구 천호동 485-12","127.1163169","37.5438866"
"245","http://bike.seoul.go.kr/data/data/1_5/f0036f.jpg","시내_한강다리","서울특별시 마포구 마포동 425-1","126.9412861","37.5363605"
"247","http://bike.seoul.go.kr/data/data/1_5/f0021f.jpg","시내_한강다리","서울특별시 광진구 광장동 557-1","127.108901","37.5439004"
"248","http://bike.seoul.go.kr/data/data/1_5/f0041f.jpg","시내_한강다리","서울특별시 용산구 이촌동 359","126.9818908","37.5110421"
"250","http://bike.seoul.go.kr/data/data/1_6/g0013g.jpg","시내_화장실","서울특별시 관악구 신림동 1675","126.9035024","37.4844489"
"251","http://bike.seoul.go.kr/data/data/1_6/g0015g.jpg","시내_화장실","서울특별시 동작구 신대방동 395","126.9178261","37.4915833"
"252","http://bike.seoul.go.kr/data/data/1_6/g0017g.jpg","시내_화장실","서울특별시 강동구 고덕동 287","127.1604244","37.560913"
"253","http://bike.seoul.go.kr/data/data/1_6/g0018g.jpg","시내_화장실","서울특별시 강동구 상일동 147","127.1563554","37.5524705"
"254","http://bike.seoul.go.kr/data/data/1_6/g0019g.jpg","시내_화장실","서울특별시 송파구 신천동 32","127.1051417","37.5125129"
"255","http://bike.seoul.go.kr/data/data/1_2/b0158b.jpg","시내_매장","서울특별시 송파구 송파동 142-4","127.1158385","37.5079258"
"256","http://bike.seoul.go.kr/data/data/1_2/b0149b.jpg","시내_매장","서울특별시 서초구 방배동 19-3","126.9888442","37.4957951"
"257","http://bike.seoul.go.kr/data/data/1_2/b0138b.jpg","시내_매장","서울특별시 송파구 삼전동 5-4","127.0893095","37.5054285"
"258","http://bike.seoul.go.kr/data/data/1_2/b0111b.jpg","시내_매장","서울특별시 중랑구 묵동 233-103","127.0759335","37.6157529"
"260","http://bike.seoul.go.kr/data/data/1_6/g0022g.jpg","시내_화장실","서울특별시 중랑구 중화동 380","127.0736992","37.604833"
"262","http://bike.seoul.go.kr/data/data/1_6/g0025g.jpg","시내_화장실","서울특별시 양천구 목동 921","126.8730032","37.5280181"
"293","http://bike.seoul.go.kr/data/data/2_2/m0008m.jpg","한강_매점","서울특별시 서초구 잠원동 122-2","127.0023374","37.5124332"
"294","http://bike.seoul.go.kr/data/data/2_2/m0009m.jpg","한강_매점","서울특별시 서초구 잠원동 122-1","127.0022219","37.5131551"
"295","http://bike.seoul.go.kr/data/data/2_2/m0012m.jpg","한강_매점","서울특별시 송파구 잠실동 1-1","127.0789755","37.5181006"
"325","http://bike.seoul.go.kr/data/data/1_3/c0161c.jpg","시내_보관대","서울특별시 동대문구 전농동 99-4","127.0528206","37.5871007"
"326","http://bike.seoul.go.kr/data/data/1_3/c0164c.jpg","시내_보관대","서울특별시 동대문구 용두동 237-10","127.0323437","37.577999"
"327","http://bike.seoul.go.kr/data/data/1_3/c0166c.jpg","시내_보관대","서울특별시 중구 신당동 226-4","127.0112479","37.5647006"
